"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
68,SANTANDER,68547,PIEDECUESTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,85,70,35,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68296,GALAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,77,58,58,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68250,EL PEÑON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,60,42,34,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68855,VALLE DE SAN JOSE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,59,29,29,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68211,CONTRATACION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,53,40,28,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68276,FLORIDABLANCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,35,35,28,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68673,SAN BENITO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,20,7,7,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68169,CHARTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,18,5,4,0.75,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68001,BUCARAMANGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,17,9,9,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68522,PALMAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,15,8,5,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68500,OIBA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,12,8,6,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
68,SANTANDER,68468,MOLAGAVITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,8,8,3,0.37,GRANO SECO,THEOBROMA CACAO,PERMANENTE
70,SUCRE,70708,SAN MARCOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,130,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
70,SUCRE,70204,COLOSO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,35,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
70,SUCRE,70230,CHALAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,21,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
70,SUCRE,70473,MORROA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,12,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73067,ATACO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,3600,1400,835,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73168,CHAPARRAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,2230,2100,840,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73616,RIOBLANCO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,1466,520,453,0.87,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73443,MARIQUITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,553,403,242,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73449,MELGAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,491,325,112,0.34,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73555,PLANADAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,380,160,80,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73408,LERIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,303,264,211,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73563,PRADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,290,270,245,0.91,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73504,ORTEGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,266,231,46,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73226,CUNDAY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,245,98,49,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73585,PURIFICACION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,210,200,150,0.75,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73283,FRESNO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,170,120,72,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73411,LIBANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,167,100,72,0.72,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73055,ARMERO (GUAYABAL),OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,160,120,96,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73270,FALAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,133,75,68,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73148,CARMEN DE APICALA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,126,76,62,0.82,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73001,IBAGUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,120,80,60,0.75,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73520,PALOCABILDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,118,100,80,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73873,VILLARRICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,110,70,56,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73319,GUAMO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,106,71,60,0.85,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73675,SAN ANTONIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,105,105,84,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73026,ALVARADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,98,66,20,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73352,ICONONZO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,98,78,39,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73861,VENADILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,87,50,45,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73024,ALPUJARRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,75,68,41,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73217,COYAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,60,40,21,0.53,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73624,ROVIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,40,40,18,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73678,SAN LUIS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,38,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73483,NATAGAIMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,35,30,24,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73043,ANZOATEGUI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,29,15,12,0.78,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73152,CASABIANCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,23,18,13,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73622,RONCESVALLES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,10,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
73,TOLIMA,73854,VALLE DE SAN JUAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,5,4,2,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76364,JAMUNDI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,246,239,155,0.65,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76100,BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,166,121,60,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,73,63,50,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76834,TULUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,69,68,68,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76109,BUENAVENTURA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,66,9,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76616,RIOFRIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,61,61,72,1.19,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,59,18,14,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76403,LA VICTORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,50,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76243,EL AGUILA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,48,15,5,0.35,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76497,OBANDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,46,36,5,0.13,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76233,DAGUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,41,30,6,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76250,EL DOVIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,23,11,11,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76622,ROLDANILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,23,21,11,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76111,BUGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,22,12,18,1.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76400,LA UNION,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,21,13,9,0.69,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76828,TRUJILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,21,8,6,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76823,TORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,20,20,30,1.52,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76275,FLORIDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,18,12,7,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76147,CARTAGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,14,4,2,0.51,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76054,ARGELIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,13,8,5,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76736,SEVILLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,11,11,17,1.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76122,CAICEDONIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,10,6,3,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76130,CANDELARIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,9,8,10,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,8,8,10,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76845,ULLOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,7,5,6,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76246,EL CAIRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,6,4,2,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
76,VALLE DEL CAUCA,76318,GUACARI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,5,5,5,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
99,VICHADA,99773,CUMARIBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,130,130,110,0.85,GRANO SECO,THEOBROMA CACAO,PERMANENTE
99,VICHADA,99524,LA PRIMAVERA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2011,2011,40,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
91,AMAZONAS,91540,PUERTO NARIÑO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,11,3,2,0.53,GRANO SECO,THEOBROMA CACAO,PERMANENTE
91,AMAZONAS,91001,LETICIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,10,1,1,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5837,TURBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,2061,1861,744,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5490,NECOCLI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1514,830,515,0.62,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5045,APARTADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1404,1359,680,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5425,MACEO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1285,1095,767,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5120,CACERES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1088,713,570,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5790,TARAZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,729,190,114,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5858,VEGACHI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,719,669,268,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5031,AMALFI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,707,371,185,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5885,YALI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,630,595,476,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5665,SAN PEDRO DE URABA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,628,625,188,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5652,SAN FRANCISCO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,616,236,71,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5040,ANORI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,512,479,240,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5659,SAN JUAN DE URABA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,450,349,419,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5854,VALDIVIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,422,250,125,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5604,REMEDIOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,395,392,235,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5051,ARBOLETES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,335,315,378,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5234,DABEIBA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,322,313,188,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5172,CHIGORODO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,320,197,197,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5483,NARIÑO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,319,314,126,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5660,SAN LUIS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,319,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5142,CARACOLI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,317,177,89,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5361,ITUANGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,292,100,20,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5250,EL BAGRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,224,55,28,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5147,CAREPA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,213,169,118,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5893,YONDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,211,161,56,0.35,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5789,TAMESIS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,182,176,105,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5579,PUERTO BERRIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,177,126,38,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5585,PUERTO NARE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,170,117,59,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5107,BRICEÑO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,165,153,92,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5649,SAN CARLOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,141,106,106,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5890,YOLOMBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,130,109,44,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5736,SEGOVIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,117,51,20,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5842,URAMITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,112,97,49,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5647,SAN ANDRES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,104,101,30,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5895,ZARAGOZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,95,65,27,0.42,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5591,PUERTO TRIUNFO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,86,50,20,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5670,SAN ROQUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,86,81,40,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5138,CAÑASGORDAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,79,56,20,0.35,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5055,ARGELIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,73,70,56,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5679,SANTA BARBARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,72,62,31,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5756,SONSON,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,64,64,32,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5690,SANTO DOMINGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,54,51,33,0.65,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5134,CAMPAMENTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,46,36,11,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5197,COCORNA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,45,45,23,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5315,GUADALUPE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,43,35,42,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5240,EBEJICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,40,40,12,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5284,FRONTINO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,40,18,11,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5792,TARSO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,39,13,5,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5819,TOLEDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,31,20,6,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5467,MONTEBELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,24,13,6,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5856,VALPARAISO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,23,23,21,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5190,CISNEROS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,18,12,12,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5475,MURINDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,13,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5310,GOMEZ PLATA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,11,9,3,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5667,SAN RAFAEL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,11,7,6,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5154,CAUCASIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,9,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5113,BURITICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,5,5,3,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5628,SABANALARGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,5,5,2,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,4,4,1,0.39,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5002,ABEJORRAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,3,3,2,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,3,3,1,0.37,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81065,ARAUQUITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,6650,5400,3240,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81736,SARAVENA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,3827,3500,2100,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81794,TAME,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,3297,2800,1680,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81300,FORTUL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1378,1000,600,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
81,ARAUCA,81001,ARAUCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,880,650,390,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13688,SANTA ROSA DEL SUR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,3040,2300,1150,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
